"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
    arrange: build and deploy the django charm with database migration enabled.
    act: access an endpoint requiring database.
    assert: request succeed.
    ","507","test_django_database_migration","tests.integration.django","2026-08-01","passed","2026-08-01","","test_django","",""
"
    arrange: The app and rabbitmq deployed
    act: Integrate the app with rabbitmq
    assert: Assert that RabbitMQ works correctly
    ","62044","test_rabbitmq_ha_integration","tests.integration.integrations","2026-08-01","passed","2026-08-01","","test_rabbitmq","",""
"
    arrange: build and deploy the flask charm, and change Flask app configurations.
    act: none.
    assert: Flask application should receive the application configuration correctly.
    ","181","test_app_config[str]","tests.integration.flask","2026-08-01","passed","2026-08-01","","test_flask_configs","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with grafana charm.
    assert: grafana 12-Factor dashboard can be found.
    ","63933","test_grafana_integration[expressjs_app-ExpressJS Operator]","tests.integration.integrations","2026-08-01","passed","2026-08-01","","test_grafana","",""
"
    arrange: build and deploy the django charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the django application managed by the django charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","13430","test_django_webserver_timeout[timeout=7]","tests.integration.django","2026-08-01","passed","2026-08-01","","test_django","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with grafana charm.
    assert: grafana 12-Factor dashboard can be found.
    ","62982","test_grafana_integration[flask_app-Flask Operator]","tests.integration.integrations","2026-08-01","passed","2026-08-01","","test_grafana","",""
"
    arrange: build and deploy the non-root charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response indicate
        the database migration script has been executed and only executed once.
    ","39662","test_non_root_db_migration[Django non-root]","tests.integration.general","2026-08-01","passed","2026-08-01","","test_non_root_db_migration","",""
"
    arrange: after non-root charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","66937","test_non_root_loki_integration[Go non-root]","tests.integration.general","2026-08-01","passed","2026-08-01","","test_non_root_loki","",""
"
    arrange: build and deploy the go charm with postgresql integration.
    act: send a request to an endpoint that uses the table created by the migration script.
    assert: the go application should return a correct response.
    ","224","test_migration","tests.integration.go","2026-08-01","passed","2026-08-01","","test_go","",""
"
    arrange: Build and deploy the charm. Integrate the charm with OpenFGA.
    act: Send a read authorization models request from the charm.
    assert: The request succeeds.
    ","49698","test_openfga_integrations[fastapi_app-8080]","tests.integration.integrations","2026-08-01","passed","2026-08-01","","test_openfga","",""
"
    arrange: build and deploy the flask charm, and change flask related configurations.
    act: query flask configurations from the Flask server.
    assert: the flask configuration should match flask related charm configurations.
    ","210","test_flask_config[debug]","tests.integration.flask","2026-08-01","passed","2026-08-01","","test_flask_configs","",""
"
    arrange: after Go charm has been deployed.
    act: integrate with the traefik charm with the ingress integration and change app-port configuration.
    assert: charm opened ports should change accordingly.
    ","3672","test_open_ports","tests.integration.go","2026-08-01","failed","2026-08-01","","test_go","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","165783","test_loki_integration[flask_app-8000]","tests.integration.integrations","2026-08-01","passed","2026-08-01","","test_loki","",""
"
    arrange: build and deploy the flask charm, and change Flask app configurations.
    act: none.
    assert: Flask application should receive the application configuration correctly.
    ","181","test_app_config[bool]","tests.integration.flask","2026-08-01","passed","2026-08-01","","test_flask_configs","",""
"
    arrange: Flask and redis deployed and integrated.
    act: Scale the app to the desired number of units.
    assert: There should be only one scheduler and as many workers as units. That will
            be checked because the scheduler is constantly sending tasks with its hostname
            to the workers, and the workers will put its own hostname and the schedulers
            hostname in Redis sets. Those sets are checked through the Flask app,
            that queries Redis.
    ","22491","test_workers_and_scheduler_services[1]","tests.integration.flask","2026-08-01","passed","2026-08-01","","test_workers","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","55508","test_prometheus_integration[spring_boot_app-8080-/actuator/prometheus]","tests.integration.integrations","2026-08-01","passed","2026-08-01","","test_prometheus","",""
"
    arrange: build and deploy the fastapi charm. Set the config user-defined-config to a new value.
    act: call the endpoint to get the value of the env variable related to the config.
    assert: the value of the env variable and the config should match.
    ","6139","test_user_defined_config","tests.integration.fastapi","2026-08-01","passed","2026-08-01","","test_fastapi","",""
"
    arrange: Charm is deployed with postgresql integration.
    act: Remove integration.
    assert: The service is down.
    act: Integrate again with postgresql.
    assert: The service is working again.
    ","19949","test_blocking_and_restarting_on_required_integration","tests.integration.django","2026-08-01","passed","2026-08-01","","test_django_integrations","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","50155","test_prometheus_integration[expressjs_app-8080-/metrics]","tests.integration.integrations","2026-08-01","passed","2026-08-01","","test_prometheus","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","49312","test_smtp_integrations[fastapi_app-8080]","tests.integration.integrations","2026-08-01","passed","2026-08-01","","test_smtp","",""
"
    arrange: build and deploy the flask charm, and change Flask app configurations.
    act: none.
    assert: Flask application should receive the application configuration correctly.
    ","178","test_app_config[builtin]","tests.integration.flask","2026-08-01","passed","2026-08-01","","test_flask_configs","",""
"
    arrange: build and deploy the ExpressJS charm with postgresql integration.
    act: send a request to an endpoint that checks the table created by the migration script.
        Then try to add same user twice.
    assert: the ExpressJS application should add the user only once.
    ","275","test_migration","tests.integration.expressjs","2026-08-01","passed","2026-08-01","","test_expressjs","",""
"
    arrange: Deploy Tempo cluster, app to test and postgres if required.
    act: Send 5 requests to the app.
    assert: Tempo should have tracing info about the app.
    ","51949","test_workload_tracing[go_app-8080]","tests.integration.integrations","2026-08-01","passed","2026-08-01","","test_tracing","",""
"
    arrange: Django is deployed with async enabled rock. Change gunicorn worker class.
    act: Do 15 requests that would take 2 seconds each.
    assert: All 15 requests should be served in under 3 seconds.
    ","7924","test_async_workers","tests.integration.django","2026-08-01","passed","2026-08-01","","test_workers","",""
"
    arrange: Build and deploy the charm with minimal integrations.
    act: Send a request to the web application.
    assert: The request succeeds.
    ","236","test_flask_minimal","tests.integration.integrations","2026-08-01","passed","2026-08-01","","test_minimal","",""
"
    arrange: after non-root charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","134979","test_non_root_loki_integration[Django non-root]","tests.integration.general","2026-08-01","passed","2026-08-01","","test_non_root_loki","",""
"
    arrange: build and deploy the fastapi charm with postgresql integration.
    act: send a request to an endpoint that checks the table created by the micration script.
    assert: the fastapi application should return a correct response.
    ","304","test_migration","tests.integration.fastapi","2026-08-01","passed","2026-08-01","","test_fastapi","",""
"
    arrange: build and deploy the flask charm.
    act: query flask secret key from the Flask server.
    assert: flask should have a default and secure secret configured.
    ","803","test_default_secret_key","tests.integration.flask","2026-08-01","passed","2026-08-01","","test_charm","",""
"
    arrange: build and deploy the paas charm.
    act: deploy the MySQL database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","37000","test_with_mysql[spring_boot_mysql_app-8080-mysql/status]","tests.integration.integrations","2026-08-01","passed","2026-08-01","","test_mysql","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","108269","test_s3_integration[spring_boot_app-8080]","tests.integration.integrations","2026-08-01","passed","2026-08-01","","test_s3","",""
"
    arrange: build and deploy the flask charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response indicate
        the database migration script has been executed and only executed once.
    ","3233","test_db_migration","tests.integration.flask","2026-08-01","passed","2026-08-01","","test_db_migration","",""
"
    arrange: build and deploy the flask charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","85894","test_with_database[postgresql/status-postgresql-k8s-14/edge-None-True]","tests.integration.flask","2026-08-01","passed","2026-08-01","","test_database","",""
"
    arrange: set up the test Juju model and deploy the workload charm.
    act: integrate with ingress and hydra.
    assert: the workload charm uses the Kratos charm as the idp.
    ","","test_oauth_integrations[go_app-login/openid-connect]","tests.integration.integrations","","unknown","","","test_oauth","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","37508","test_smtp_integrations[go_app-8080]","tests.integration.integrations","2026-08-01","passed","2026-08-01","","test_smtp","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","41987","test_s3_integration[flask_app-8000]","tests.integration.integrations","2026-08-01","passed","2026-08-01","","test_s3","",""
"
    arrange: build and deploy the paas charm.
    act: deploy the MySQL database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","78298","test_with_mysql[flask_app-8000-mysql/status]","tests.integration.integrations","2026-08-01","passed","2026-08-01","","test_mysql","",""
"
    arrange: build and deploy the paas charm.
    act: deploy the redis database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","110762","test_with_redis[spring_boot_app-8080-redis/status]","tests.integration.integrations","2026-08-01","passed","2026-08-01","","test_redis","",""
"
    arrange: build and deploy the Springboot charm with postgresql integration.
    act: send a request to an endpoint that checks the table created by the migration script.
        Then try to add same user twice.
    assert: the Springboot application should add the user only once.
    ","1157","test_migration","tests.integration.springboot","2026-08-01","passed","2026-08-01","","test_charm","",""
"
    arrange: build and deploy the flask charm, and change flask related configurations.
    act: query flask configurations from the Flask server.
    assert: the flask configuration should match flask related charm configurations.
    ","373","test_flask_config[permanent_session_lifetime]","tests.integration.flask","2026-08-01","passed","2026-08-01","","test_flask_configs","",""
"
    arrange: set up the test Juju model and deploy the workload charm.
    act: integrate with ingress and hydra.
    assert: the workload charm uses the Kratos charm as the idp.
    ","382968","test_oauth_integrations[flask_app-login]","tests.integration.integrations","2026-08-01","broken","2026-08-01","","test_oauth","",""
"
    arrange: Deploy the application.
    act: Set the non-optional config options 1 by 1 and check.
    assert: At first both options should be in status message,
        when one set the charm should still be in blocked state
        with the message showing which option is missing.
        When both set charm should be in active state.
    ","44377","test_non_optional[expressjs]","tests.integration.general","2026-08-01","passed","2026-08-01","","test_config","",""
"
    arrange: build and deploy the flask charm, and change Flask app configurations.
    act: none.
    assert: Flask application should receive the application configuration correctly.
    ","180","test_app_config[int]","tests.integration.flask","2026-08-01","passed","2026-08-01","","test_flask_configs","",""
"
    arrange: build and deploy the go charm. Set the config user-defined-config to a new value.
    act: call the endpoint to get the value of the env variable related to the config.
    assert: the value of the env variable and the config should match.
    ","5712","test_user_defined_config","tests.integration.go","2026-08-01","passed","2026-08-01","","test_go","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","53656","test_prometheus_integration[go_app-8081-/metrics]","tests.integration.integrations","2026-08-01","passed","2026-08-01","","test_prometheus","",""
"
    arrange: build and deploy the flask charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the flask application managed by the flask charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","200784","test_flask_webserver_timeout[timeout=7]","tests.integration.flask","2026-08-01","passed","2026-08-01","","test_charm","",""
"
    arrange: Deploy Tempo cluster, app to test and postgres if required.
    act: Send 5 requests to the app.
    assert: Tempo should have tracing info about the app.
    ","338379","test_workload_tracing[flask_app-8000]","tests.integration.integrations","2026-08-01","passed","2026-08-01","","test_tracing","",""
"
    arrange: integrate the spring boot charm with SAML integrator.
    act: call the samltest endpoint.
    assert: the charm should be redirected to IdP and when logged in should return 200.
    ","30838","test_springboot_saml_integration","tests.integration.springboot","2026-08-01","passed","2026-08-01","","test_spring_saml","",""
"
    arrange: Deploy Tempo cluster, app to test and postgres if required.
    act: Send 5 requests to the app.
    assert: Tempo should have tracing info about the app.
    ","72545","test_workload_tracing[expressjs_app-8080]","tests.integration.integrations","2026-08-01","passed","2026-08-01","","test_tracing","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","52128","test_prometheus_integration[fastapi_app-8080-/metrics]","tests.integration.integrations","2026-08-01","passed","2026-08-01","","test_prometheus","",""
"
    arrange: Deploy the application.
    act: Set the non-optional config options 1 by 1 and check.
    assert: At first both options should be in status message,
        when one set the charm should still be in blocked state
        with the message showing which option is missing.
        When both set charm should be in active state.
    ","36456","test_non_optional[go]","tests.integration.general","2026-08-01","passed","2026-08-01","","test_config","",""
"
    arrange: build and deploy the django charm, and change the django related configuration.
    act: send request to the django application to retrieve the corresponding settings.
    assert: settings in django application correctly updated according to the charm configuration.
    ","400","test_django_charm_config[secret-key]","tests.integration.django","2026-08-01","passed","2026-08-01","","test_django","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","193389","test_loki_integration[spring_boot_app-8080]","tests.integration.integrations","2026-08-01","passed","2026-08-01","","test_loki","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","111358","test_prometheus_integration[django_app-9102-/metrics]","tests.integration.integrations","2026-08-01","passed","2026-08-01","","test_prometheus","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","78414","test_smtp_integrations[spring_boot_app-8080]","tests.integration.integrations","2026-08-01","passed","2026-08-01","","test_smtp","",""
"
    arrange: build and deploy the django charm, and change the django related configuration.
    act: send request to the django application to retrieve the corresponding settings.
    assert: settings in django application correctly updated according to the charm configuration.
    ","385","test_django_charm_config[allowed-host]","tests.integration.django","2026-08-01","passed","2026-08-01","","test_django","",""
"
    arrange: after non-root charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","79151","test_non_root_loki_integration[ExpressJS non-root]","tests.integration.general","2026-08-01","passed","2026-08-01","","test_non_root_loki","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with grafana charm.
    assert: grafana 12-Factor dashboard can be found.
    ","101824","test_grafana_integration[django_app-Django Operator]","tests.integration.integrations","2026-08-01","passed","2026-08-01","","test_grafana","",""
"
    arrange: Deploy the application.
    act: Set the non-optional config options 1 by 1 and check.
    assert: At first both options should be in status message,
        when one set the charm should still be in blocked state
        with the message showing which option is missing.
        When both set charm should be in active state.
    ","36045","test_non_optional[flask]","tests.integration.general","2026-08-01","passed","2026-08-01","","test_config","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with grafana charm.
    assert: grafana 12-Factor dashboard can be found.
    ","54066","test_grafana_integration[fastapi_app-FastAPI Operator]","tests.integration.integrations","2026-08-01","passed","2026-08-01","","test_grafana","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","64383","test_smtp_integrations[flask_app-8000]","tests.integration.integrations","2026-08-01","passed","2026-08-01","","test_smtp","",""
"
    arrange: Build and deploy the charm. Integrate the charm with OpenFGA.
    act: Send a read authorization models request from the charm.
    assert: The request succeeds.
    ","71488","test_openfga_integrations[spring_boot_app-8080]","tests.integration.integrations","2026-08-01","passed","2026-08-01","","test_openfga","",""
"
    arrange: deploy Flask and Tempo, and relate tracing.
    act: send requests to Flask root endpoint.
    assert: gunicorn access logs include traceId and spanId.
    ","22747","test_flask_access_logs_have_trace_correlation","tests.integration.integrations","2026-08-01","passed","2026-08-01","","test_tracing","",""
"
    arrange: set up the test Juju model and deploy the workload charm.
    act: integrate with ingress and hydra.
    assert: the workload charm uses the Kratos charm as the idp.
    ","","test_oauth_integrations[fastapi_app-login]","tests.integration.integrations","","unknown","","","test_oauth","",""
"
    arrange: build and deploy the Springboot charm.
    act: call the endpoint.
    assert: the charm should respond with 200 OK.
    ","10728","test_springboot_is_up","tests.integration.springboot","2026-08-01","passed","2026-08-01","","test_charm","",""
"
    arrange: after non-root charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","90997","test_non_root_loki_integration[Flask non-root]","tests.integration.general","2026-08-01","passed","2026-08-01","","test_non_root_loki","",""
"
    arrange: build and deploy the django charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the django application managed by the django charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","10268","test_django_webserver_timeout[timeout=5]","tests.integration.django","2026-08-01","passed","2026-08-01","","test_django","",""
"
    arrange: build and deploy the ExpressJS charm.
    act: call the endpoint.
    assert: the charm should respond with 200 OK.
    ","380","test_expressjs_is_up","tests.integration.expressjs","2026-08-01","passed","2026-08-01","","test_expressjs","",""
"
    arrange: Deploy Tempo cluster, app to test and postgres if required.
    act: Send 5 requests to the app.
    assert: Tempo should have tracing info about the app.
    ","57679","test_workload_tracing[fastapi_app-8080]","tests.integration.integrations","2026-08-01","passed","2026-08-01","","test_tracing","",""
"
    arrange: build and deploy the flask charm, and change flask related configurations.
    act: query flask configurations from the Flask server.
    assert: the flask configuration should match flask related charm configurations.
    ","223","test_flask_config[secret_key]","tests.integration.flask","2026-08-01","passed","2026-08-01","","test_flask_configs","",""
"
    arrange: deploy the FastAPI charm with framework_logging_format=json in paas-config.yaml.
    act: make a request to GET /boom (access log + error log with exception).
    assert: container logs contain valid JSON with OTEL fields, trace correlation, and exception info.
    ","1594","test_json_logging","tests.integration.fastapi","2026-08-01","passed","2026-08-01","","test_fastapi","",""
"
    arrange: Flask is deployed with async enabled rock. Change gunicorn worker class.
    act: Do 15 requests that would take 2 seconds each.
    assert: All 15 requests should be served in under 3 seconds.
    ","5455","test_async_workers","tests.integration.flask","2026-08-01","passed","2026-08-01","","test_workers","",""
"
    arrange: build and deploy the flask charm, and deploy the ingress.
    act: relate the ingress charm with the Flask charm.
    assert: requesting the charm through traefik should return a correct response,
         and the BASE_URL config should be correctly set (FLASK_BASE_URL env variable).
    ","32873","test_with_ingress","tests.integration.flask","2026-08-01","passed","2026-08-01","","test_charm","",""
"
    arrange: build and deploy the ExpressJS charm. Set the config user-defined-config to a new value.
    act: call the endpoint to get the value of the env variable related to the config.
    assert: the value of the env variable and the config should match.
    ","6223","test_user_defined_config","tests.integration.expressjs","2026-08-01","passed","2026-08-01","","test_expressjs","",""
"
    arrange: build and deploy the non-root charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response indicate
        the database migration script has been executed and only executed once.
    ","43036","test_non_root_db_migration[Go non-root]","tests.integration.general","2026-08-01","passed","2026-08-01","","test_non_root_db_migration","",""
"
    arrange: set up the test Juju model and deploy the workload charm.
    act: integrate with ingress and hydra.
    assert: the workload charm uses the Kratos charm as the idp.
    ","","test_oauth_integrations[spring_boot_app-oauth2/authorization/oidc]","tests.integration.integrations","","unknown","","","test_oauth","",""
"
    arrange: Build and deploy the charm. Integrate the charm with OpenFGA.
    act: Send a read authorization models request from the charm.
    assert: The request succeeds.
    ","31097","test_openfga_integrations[go_app-8080]","tests.integration.integrations","2026-08-01","passed","2026-08-01","","test_openfga","",""
"
    arrange: build and deploy the flask charm.
    act: add a unit and request env variables through the unit IP addresses.
    assert: the peer address must be present in the units' env.
    ","101827","test_app_peer_address","tests.integration.flask","2026-08-01","passed","2026-08-01","","test_charm","",""
"
    arrange: build and deploy the paas charm.
    act: deploy the MongoDB database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","124830","test_with_mongodb[spring_boot_app-8080-mongodb/status]","tests.integration.integrations","2026-08-01","passed","2026-08-01","","test_mongodb","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","52628","test_prometheus_integration[flask_app-9102-/metrics]","tests.integration.integrations","2026-08-01","passed","2026-08-01","","test_prometheus","",""
"
    arrange: Build and deploy the charm. Integrate the charm with OpenFGA.
    act: Send a read authorization models request from the charm.
    assert: The request succeeds.
    ","41694","test_openfga_integrations[flask_app-8000]","tests.integration.integrations","2026-08-01","passed","2026-08-01","","test_openfga","",""
"
    arrange: build and deploy the paas charm.
    act: deploy the MongoDB database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","59321","test_with_mongodb[flask_app-8000-mongodb/status]","tests.integration.integrations","2026-08-01","passed","2026-08-01","","test_mongodb","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","103093","test_smtp_integrations[django_app-8000]","tests.integration.integrations","2026-08-01","passed","2026-08-01","","test_smtp","",""
"
    arrange: deploy the Flask charm with framework_logging_format=json in paas-config.yaml.
    act: make a request to GET /.
    assert: container logs contain valid JSON with OTEL fields for access and error logs.
    ","1544","test_json_logging","tests.integration.flask","2026-08-01","passed","2026-08-01","","test_charm","",""
"
    arrange: build and deploy the flask charm.
    act: send a request to the flask application managed by the flask charm.
    assert: the flask application should return a correct response.
    ","223","test_flask_is_up","tests.integration.flask","2026-08-01","passed","2026-08-01","","test_charm","",""
"
    arrange: Deploy Tempo cluster, app to test and postgres if required.
    act: Send 5 requests to the app.
    assert: Tempo should have tracing info about the app.
    ","85917","test_workload_tracing[spring_boot_app-8080]","tests.integration.integrations","2026-08-01","passed","2026-08-01","","test_tracing","",""
"
    arrange: The app and rabbitmq deployed
    act: Integrate the app with rabbitmq
    assert: Assert that RabbitMQ works correctly
    ","62220","test_rabbitmq_server_integration[flask_app-8000-rabbitmq_server_app]","tests.integration.integrations","2026-08-01","passed","2026-08-01","","test_rabbitmq","",""
"
    arrange: Build and deploy the charm. Integrate the charm with OpenFGA.
    act: Send a read authorization models request from the charm.
    assert: The request succeeds.
    ","38411","test_openfga_integrations[django_app-8000]","tests.integration.integrations","2026-08-01","passed","2026-08-01","","test_openfga","",""
"
    arrange: build and deploy the flask charm, and change flask related configurations
        to certain invalid values.
    act: none.
    assert: flask charm should enter the blocked status and the status message should show
        invalid configuration options.
    ","188","test_invalid_flask_config[permanent_session_lifetime]","tests.integration.flask","2026-08-01","passed","2026-08-01","","test_flask_configs","",""
"
    arrange: Flask and redis deployed and integrated.
    act: Scale the app to the desired number of units.
    assert: There should be only one scheduler and as many workers as units. That will
            be checked because the scheduler is constantly sending tasks with its hostname
            to the workers, and the workers will put its own hostname and the schedulers
            hostname in Redis sets. Those sets are checked through the Flask app,
            that queries Redis.
    ","37365","test_workers_and_scheduler_services[3]","tests.integration.flask","2026-08-01","passed","2026-08-01","","test_workers","",""
"
    arrange: set up the test Juju model and deploy the workload charm.
    act: integrate with ingress and hydra.
    assert: the workload charm uses the Kratos charm as the idp.
    ","","test_oauth_integrations[expressjs_app-login]","tests.integration.integrations","","unknown","","","test_oauth","",""
"
    arrange: Deploy 12-factor app and http proxy configurator correctly configured.
    act: Relate the http proxy configurator with the 12-factor app.
    assert: The correct proxy env vars from the relation are set in the 12-factor app.
    ","55070","test_proxy_integration[flask_app-8000]","tests.integration.integrations","2026-08-01","passed","2026-08-01","","test_http_proxy","",""
"
    arrange: build and deploy the paas charm.
    act: deploy the redis database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","54457","test_with_redis[flask_app-8000-redis/status]","tests.integration.integrations","2026-08-01","passed","2026-08-01","","test_redis","",""
"
    arrange: The app and rabbitmq deployed
    act: Integrate the app with rabbitmq
    assert: Assert that RabbitMQ works correctly
    ","341334","test_rabbitmq_server_integration[go_app-8080-rabbitmq_server_app]","tests.integration.integrations","2026-08-01","passed","2026-08-01","","test_rabbitmq","",""
"
    arrange: Deploy the application.
    act: Set the non-optional config options 1 by 1 and check.
    assert: At first both options should be in status message,
        when one set the charm should still be in blocked state
        with the message showing which option is missing.
        When both set charm should be in active state.
    ","37882","test_non_optional[fastapi]","tests.integration.general","2026-08-01","passed","2026-08-01","","test_config","",""
"
    arrange: build and deploy the flask charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the flask application managed by the flask charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","187125","test_flask_webserver_timeout[timeout=5]","tests.integration.flask","2026-08-01","passed","2026-08-01","","test_charm","",""
"
    arrange: build and deploy the django charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the django application managed by the django charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","5416","test_django_webserver_timeout[timeout=3]","tests.integration.django","2026-08-01","passed","2026-08-01","","test_django","",""
"
    arrange: set up the test Juju model and deploy the workload charm.
    act: integrate with ingress and hydra.
    assert: the workload charm uses the Kratos charm as the idp.
    ","","test_oauth_integrations[django_app-auth_login]","tests.integration.integrations","","unknown","","","test_oauth","",""
